Post title,Created date,Engagement rate
"Will the EU AI Act hold back innovation?

Our new podcast episode is live 🚀 As guest hosts, our CEO Nils Beers and our content strategist Ioanna Lykiardopoulou explore the real-world impact of the EU’s AI Act — and what it could mean for the future of AI in Europe.

They unpack:
 🔸 The tech sector’s concerns over complexity and ambiguity
 🔸 Whether the Act will create a competitive disadvantage for European companies
 🔸 What it means for AI sovereignty and long-term innovation
 🔸 Why effective regulation depends on flexibility, support, and close collaboration between policymakers and industry

💬 Ready to join the debate? Share your thoughts in the comments!
👉 Listen to the full conversation: https://lnkd.in/eMXWnPE6",07/28/2025,0.05833333358168602
"🧠 Will AI ever develop its own will? 

A part of the AI safety community believes in instrumental convergence — the idea that AI will naturally develop common subgoals like self-preservation. 

In our latest podcast, our guest Paul Kuyer challenges this view. He argues we're more likely to see highly specialized AI tools rather than systems that suddenly develop their own emotions, desires, and intent. 

💬 What do you think? Share your opinion in the comments!

Listen to the full conversation here: https://lnkd.in/eFGHnCyE

#TheKickstartAIpodcast #AI 
",07/24/2025,0.05585585534572601
"Meet Stephanie Grimm, Operations Assistant at KickstartAI!

With a background in sports management, coaching, and administration, Steph brings structure and care to the way we work.

🌟 She's driven by our mission to use AI for good and she’s passionate about supporting others so they can focus on what they do best. 

👇 Read her full story below: 
https://lnkd.in/eCK_bu8C",07/23/2025,0.10878661274909973
"📢 Final reminder: apply for the National AI Challenge by July 25!

You don’t need a finished plan — just a real-world challenge and the ambition to make a difference. If you believe AI could be part of the answer, we’ll help you find out how. 

Together with AI Coalitie 4 Nederland | AIC4NL, we’ll help you explore, prototype, and apply an AI solution — step by step.

💡 What's in it for you:
You'll get a working AI solution from A to Z developed with top AI experts, turning your challenge into a product that saves your organization time and money.

We’re excited to announce the expert jury who will select the winners:
🔸 Marelle van Beerschoten
🔸 Herman Kienhuis
🔸 Thomas Dohmen
🔸 Janneke Niessen

🗓️ Winner selection date: September 09, 2025
👉 For more info and the application form: https://lnkd.in/etNzMRHD

#AI #AIadoption ",07/21/2025,0.1975257694721222
"🚀 Our latest Community Spotlight is live! This month, we’re featuring Alexander Maas and Marinus Israël, the co-founders of Algemi - AI & software development Agency, which aims to help businesses harness the technology's full potential. 

Alexander and Marinus, who first collaborated on RefugeeHelp, are addressing a familiar problem: technical capability is outpacing practical use. They share how they identify AI uses, put LLMs to work, and approach product development. They also reflect on some of their biggest learnings from building an AI company. 

👇 Read their full story below: 
https://lnkd.in/eCuk54Vy 

#AIadoption #KickstartAIcommunity 
",07/17/2025,0.027422303333878517
"🚨 Our new technical blog is live!
 We explore how we used network analysis and LLMs to map the Netherlands’ threat landscape.

As part of our contribution to DenkWerk’s new report “Resilience by Design,” our ML engineer Cascha van Wanrooij built a node analysis tool to uncover how national threats interconnect, amplify each other, and where intervention can have the greatest impact.

In this post, we dive into:
🔹 Using LLMs to mine causal relationships from thousands of government and research documents
🔹 Applying centrality metrics to find the most influential risks
🔹 Creating an interactive graph for exploring systemic threats
🔹 Tacking the statistical challenge of rare events 
🔹 Why static websites with rich interactivity are the sweet spot for LLM-assisted development  

💡 Tip: Don’t underestimate smaller LLMs like Gemini 2.5 Flash — they’re fast, efficient, and very capable for this kind of semantic extraction work. 

👉 Read the full blog:
 https://lnkd.in/eBCG7BF3",07/16/2025,0.04805915057659149
"💡 To unlock AI’s potential, we have to stop treating it like another IT upgrade. We have to rethink how we work and operate.

As Sophia Claire Zitman pointed out at TNW Conference, AI is too big to comprehend and too different in nature from what we’re used to. And that is why so many organizations struggle to turn potential into impact.

They’re blocked by misaligned incentives. They keep approaching AI as a technology rollout — when in reality, it’s a shift in mindset. It’s not about hiring more developers or running more pilots. Nor about using traditional metrics to measure success.

👉 It’s about the people who are ready to reimagine what’s possible — and act on it. That’s exactly what we do at KickstartAI.

#AI #AIadoptionNetherlands #KickstartAI",07/15/2025,0.10208333283662796
"🧠 The smartest thing humans do? Ignore most of the data.

In our latest podcast, Evertjan Peer, Cascha van Wanrooij, and Paul Kuyer explore what sets human intelligence apart from AI — and why that difference matters in practice.

AI learns by consuming massive amounts of data. But humans evolved to ignore most information, and act on the small fraction that matters the most.

The contrast goes beyond how we process information. It also shapes what we prioritize, remember, and understand, which influences how we behave. The AI systems we’re currently using have different foundations:
🔎  Current AI architectures don't have an integrated, persistent (and autobiographical) long-term memory
⚙️ Current models operate without intent or self-awareness
📉 But they’re still being used to generate decisions and influence at scale

So what kind of guardrails do we need when deploying systems that lack the constraints and instincts that shaped human cognition?

#TheKickstartAIPodcast #AI #ArtificialIntelligence",07/09/2025,0.0648011788725853
"🧠 Is our brain a biological computer?

In our latest podcast, Evertjan Peer and Cascha van Wanrooij sit down with Paul Kuyer to unpack a core analogy that sits at the heart of the AGI debate: If the human brain is a biological computer, why can’t a digital computer eventually do all the same things and reach superhuman levels?

While the premise is plausible, the logic behind it also risks being self-reinforcing — assuming the thing it needs to prove. 

Yes, neural networks are powerful. They outperform us in specific tasks. But, at the moment at least, the technology lacks the essential traits that define human cognition: consciousness, wants, and desires.

💬 Are we anthropomorphizing models just because they speak our language? Or do the similarities between brains and machines run deeper than we’re comfortable admitting? And if they do, what kind of caution does this call for? 

👉 Listen to the full discussion here:https://lnkd.in/eFGHnCyE

#TheKickstartAIpodcast #AGI #AI",07/08/2025,0.05323740839958191
"AI holds a €85bn potential for the Dutch economy, but as Sophia Claire Zitman pointed out at TNW Conference, adoption is lagging.

It’s not about the technology, talent, or compute. It’s that AI is still stuck in the ""potential"" phase — too abstract, too big, too misaligned with how organizations actually work.

To unlock its impact, we have to stop treating AI like another IT upgrade. We have to rethink how we work and operate. We need to move from traditional metrics like OKRs and KPIs, to focusing on the people within organizations who are ready to reimagine what’s possible — and act on it.

In our projects, this approach has led to real results:
✈️  KLM Royal Dutch Airlines cut food waste by 65%
🛍️ bol improved parcel delivery efficiency by 6%
🚉 Nederlandse Spoorwegen train stations increasing safety 

👉 The potential is clear. The time to move from exploration to execution is now.

#KicstartAI #AIinNetherlands #AIadoption",07/07/2025,0.11381074041128159
"At yesterday's KickstartAI x BigData Republic meetup, we brought together the community to explore how EU's AI Act is moving from legal text to real implications for AI teams on the ground.

A big thank you to our speakers:
🔸 Kaan K. and Cas Mevissen (Policy Officers on AI, Dutch Ministries of Justice & Economic Affairs) for unpacking the Act’s core elements and sharing how the Dutch government plans to implement it.
 🔸 Jurriaan Parie (Algorithm Audit) for showing us what public ML audits look like in practice.
 🔸 Rens van Dongen (Nederlandse Spoorwegen) for sharing his insights on how NS is implementing an internal AI Management System to embed security and ethics. 

See you at our next meetup at the end of August! 

#EUAIAct #AIgovernance #AImeetup ",07/04/2025,0.23970943689346313
"At the official launch of the Platform AI & Overheid yesterday, Sophia Claire Zitman and Rogier Klimbie spoke about KickstartAI and what it takes to set up a successful AI project. 💡 

It was an honor to connect with the Ministerie van Binnenlandse Zaken en Koninkrijksrelaties and ECP Platform voor de InformatieSamenleving, and to discuss with the participants what’s really needed to make AI work in practice, also within the government. 

Great to reconnect with Suzie Kewal, Karlijn van der Plaat, Nicolette Groeneweg-Faneyte and Sabine Herbrink. A big thank you to Martijn Bekking and Lex Dekkers. Looking forward to a follow-up! ",07/03/2025,0.03592314198613167
"Should we really be worried about AI overtaking humankind? 

In our latest podcast, we talk about the “AI 2027” scenario, which speculates a plausible path to our extinction, driven by artificial general intelligence (AGI). 

Our hosts Evertjan Peer and Cascha van Wanrooij sit down with Paul Kuyer to unpack the paper’s premises and address key questions: 

🔎 Is the “AI 2027” scenario realistic? 
🔎 Are we overestimating AI’s future capabilities? 
🔎 Is superintelligence a mathematical certainty or a promise based on multiple unknowns? 

🎧 Listen to the full discussion here: https://lnkd.in/eFGHnCyE

👇 Do you think we're underestimating or overhyping AGI? 
Share your thoughts in the comments! 

#TheKickstartAIpodcast #AGI #AI2027",07/01/2025,0.07416267693042755
"AI: a shield or a sword? 

AI is playing a growing role in keeping us safe, from stopping cyber threats to detecting financial crime and improving military readiness. But its power also comes with risks. 

In our latest feature, we explore how AI is used across cybersecurity, fraud detection, threat prediction, and national defense — and how experts in the Netherlands are working to make these systems safer and more responsible. 

We spoke with: 
🔸 Natasha Govender-Ropert, PhD (Rabobank)
🔸 Stjepan Picek (Radboud University)
🔸 Iskander Hannivoort (Manukai)
🔸 Captain van den Broek (Netherlands Royal Army)

📖 Read the full piece below: 
https://lnkd.in/eKpneRZb",06/30/2025,0.059045225381851196
"Last Friday, we met with MPs Barbara Kathmann (PvdA/GL), Martijn Buijsse(VVD), and Jan Valize (PVV) to share what we’re doing at KickstartAI.

Together with our partners — Ahold Delhaize, bol, ING, KLM Royal Dutch Airlines, and Nederlandse Spoorwegen — we highlighted how we’re turning AI into real-world solutions.

From reducing food waste at KLM, to enhancing financial inclusion at ING, improving station safety with NS, and enabling targeted customer experiences at Bol — we jointly focused on concrete, high-impact cases of AI in action.

As Nils Beers, CEO of KickstartAI, said:
“Adoption of AI is not a choice. The opportunity is now if we want to compete. So we need to get to work on actually using AI in our businesses and government.”

We’re encouraged by the support from the MPs and look forward to building momentum for a more positive and actionable AI narrative in the Netherlands.

#AIadoptionNetherlands #AI #AIforgood #AIpolicy",06/30/2025,0.2737516462802887
AI strategies don’t fail because of the tech. We took the stage last week to share what really holds them back — and what companies need to do differently 💡 ,06/27/2025,0.0
"Got a real-world challenge and the ambition to solve it with AI? Then apply for the National AI Challenge!

You don’t need a finished plan. Together with AI Coalitie 4 Nederland | AIC4NL, we’ll help you explore, prototype, and apply an AI solution — step by step.

🗓️ Apply by July 25, 2025!
👉 For more info and the application form follow this link: https://lnkd.in/etNzMRHD

#NationalAIchallenge #AIadoptieNederland #KickstartAI #AIC4NL",06/26/2025,0.1209213063120842
"We're at the European Women in Technology conference! 👋  Come say hi to our community team (Paulette van Bossum, Sabine Oskamp - Dubbeldeman, Anastasia Barka)! We're at booth 402 — let's grab a coffee and chat! ☕ 

#KickstartAI #EWiT25",06/25/2025,0.12988650798797607
"Our second Community Spotlight is live! 🚀 We’re featuring Michael Dubbeldam, Domain Architect at Technolution — and the driving force behind FlowCube, a camera-based sensor that uses deep learning to understand real-time traffic flow across cars, cyclists, and pedestrians. 

Michael shares how a traffic project in Copenhagen sparked his deep dive into vision AI and how that led to creating a system that understands how people move through cities.

From designing Siamese models for person re-identification to adapting systems across global contexts, Michael and his team are turning vision AI into a practical tool for smarter, more inclusive cities.

👇 Read his full story below:
https://lnkd.in/eVU3Dzku 

#KickstartAIcommunity #VisionAI",06/24/2025,0.05542545020580292
"Last week at TNW Conference, our Content Strategist Ioanna Lykiardopoulou moderated an insightful panel discussion with Gerhard van der Bijl, CTO at Ahold Delhaize Europe & Indonesia, and Daniel Gebler, CTO at Picnic Technologies. 

The conversation focused on the ways technology is disrupting the food retail industry and the increasingly important role of engineers in driving this transformation. 

At KickstartAI, we believe it's essential to help retain top ML and software engineering talent in the Netherlands to truly accelerate AI adoption across industries.

That’s why we’re building the largest community of AI experts in the country — to connect, collaborate, and create real impact together.

#TNWConference2025 #AIcommunityNetherlands
",06/23/2025,0.07184923440217972
"Great news! 🚀 We collaborated with DenkWerk on their new report examining how the Netherlands can better prepare for an increasingly interconnected threat landscape.

🔎 The challenge: 
Traditional threat analysis treats risks in isolation. But today, threats are deeply intertwined. A cyberattack can disrupt supply chains. Climate events can ripple into economic shocks. As COVID showed, health crises can spark nationwide consequences.

💡 Our contribution: 
Thanks to the work of our ML Engineer Cascha van Wanrooij, we developed a node analysis tool that maps how threats connect and amplify each other.

We used LLMs to extract causal relationships from thousands of government and research documents — creating a semantic network of interlinked national threats. The result: an interactive graph that helps policymakers explore these complex threat relationships visually, moving beyond traditional ""probability × impact"" models to include interconnectedness as a crucial third dimension. (Link to our tool: https://lnkd.in/dqej7mDQ)

👉 Read the full report here: https://lnkd.in/d7ABqq7f

#ResilienceByDesign #AIforGood #KickstartAI",06/23/2025,0.0681520327925682
"Yesterday at TNW Conference, our very own Sophia Claire Zitman, addressed why AI adoption is lagging despite its €85bn potential for the Dutch economy. The problem isn't the tech or talent; it's that AI is too big to fully grasp.

As Sophia said: “AI isn’t digital transformation. It's not about automating things. It is about rewriting, reshaping, and rethinking the way you work.” 

To realize its potential, we must go beyond traditional metrics like OKRs and KPIs. They simply don’t work. The key is finding the entrepreneurial spirits and change-makers within your organizations — and enabling them to break the mould.  

⚙️ In our projects, this approach has led to real results:
🥗 KLM Royal Dutch Airlines cut food waste by 65%
📦 bol improved parcel delivery efficiency by 6%
🚉 Nederlandse Spoorwegen train stations became safer

Let's stop forcing AI into old frameworks — and embrace the change it brings. 

#KickstartAI #TNWConference2025 #AIadoptionNetherlands ",06/20/2025,0.21329212188720703
"Day 1 of TNW Conference 2025 is a wrap! 🚀 

This year, we also took the stage to share our insights on how to truly drive AI adoption at scale.

We'll be there tomorrow too — let's grab a coffee!

Paulette van Bossum Sabine Oskamp - Dubbeldeman Nils Beers Rogier Klimbie Sophia Claire Zitman Ioanna Lykiardopoulou Anastasia Barka",06/19/2025,0.2518656849861145
"Excited for our upcoming session at TNW Conference 2025! Join us to discover why AI strategies fall short, and learn how to implement AI to drive real impact🚀 ",06/18/2025,0.03133159130811691
"Are we worried about the wrong AI apocalypse?

In our latest podcast episode, our hosts Cascha van Wanrooij and Evertjan Peer sit down with philosopher and product architect Paul Kuyer from AxonIQ to dive into the growing concerns around AI safety. From existential risks to immediate dangers, we unpack how (and if) AI could go astray.

We discuss and challenge the “AI 2027” paper, which speculates on a catastrophic future shaped by artificial general intelligence (AGI).

Key topics include:
 🔹 Misalignment: AI’s goals diverging from human values.
 🔹 Misuse: How bad actors could exploit AI for malicious purposes like cyber warfare and manipulation.

We also discuss assumptions around AI’s future capabilities, the differences between the human brain and neural networks, and why we tend to anthropomorphize AI.

🎧 Ready to dive into the debate?
 👉 Listen to full conversation here: https://lnkd.in/eFGHnCyE",06/17/2025,0.05745341628789902
"The EU AI act is reshaping how we build, deploy, and oversee AI systems — but are you ready for it? 

On July 3rd, join us for a crucial meetup that will help turn complex policy into practical tools. Together with BigData Republic, we’re bringing the AI Act down to earth and into your day-to-day work. 

What to expect: 

🔸 Kaan K. and Cas Mevissen (Policy Officers on AI, Dutch Ministries of Justice and Economic Affairs) will break down the core elements of the AI Act and present the government's rollout plans. 

🔸 Jurriaan Parie (co-founder of Algorithm Audit) will share real-world insights from public audits of machine learning systems. 

🔸 Rens van Dongen (AI Officer at Nederlandse Spoorwegen) will discuss how NS is implementing an internal AI Management System (AIMS) to embed security, ethics, and future-readiness into their AI practice. 

Whether you're an engineer writing code, a strategist defining AI policy, or a compliance professional, this meetup is your essential opportunity to get informed, ask questions, and prepare for what's next.

👉 Interested? Register below!

#EUAIAct #AImeetup #AIinNetherlands ",06/16/2025,0.05375140160322189
"🚨 Don’t miss our keynote at TNW Conference 2025 🚨 

On June 19, our AI Project Lead Sophia Claire Zitman will take the stage to address an uncomfortable truth: your AI strategy is failing — and it’s not the technology’s fault. 

She’ll dive into the real reasons why AI efforts struggle, share real-world examples, and challenge conventional KPIs that fail to measure AI success. 

Join us to discover how to move from counting pilots to making real impact and truly do with AI. 

Some deets:
🗓️ June 19, 14:30-14:50
📍 NDSM, Amsterdam 
👉 Link to the agenda: https://lnkd.in/eBfGEkRh 

#AIstrategy #AIadoptionNetherlands #TNWConference2025",06/12/2025,0.06486833840608597
"Meet Aneela Mujahid, Chief Operating Officer at KickstartAI!

Aneela began her professional journey in sales and marketing, transitioned into the renewables sector, and now plays a pivotal role in KickstartAI’s growth.

Her proudest achievement? Building a strong operational foundation from scratch to enable our technical team to focus on impact!

👉 Read her full story on our blog (link in comments)",06/11/2025,0.1135135143995285
"💬 Think energy forecasting is slow? Well, think again.

In our latest podcast, Johan de Vries, Cascha V., and Evertjan Peer, explore cutting-edge developments in the world of energy and discuss how battery teams and renewables steering teams are optimizing the balance between supply and demand.

We dive into:
🔹 How forecasting and AI-driven decision engines enable real-time management of energy assets
🔹 The speed of short-term forecasting: we’re not talking about hours or minutes — just four seconds! 

👉 Listen to the full discussion here: https://lnkd.in/e-9ZtqRu

#TheKickstartAIpodcast #AIinEnergy",06/10/2025,0.10217597335577011
"At yesterday’s KickstartAI x distil labs workshop, we rolled up our sleeves to explore how fine-tuning SLMs can unlock powerful and cost-effective RAG systems.

🚀 The result? A packed room, lively discussion, and a hands-on look at how to make small models punch above their weight.

💡 Our takeaway: With the right tools and strategy small models can deliver big results — faster and cheaper.

Special thanks to Jacek Golebiowski and Selim Nowicki from diistil labs for leading us through:

🔹 The full SLM fine-tuning pipeline — from lightweight dataset prep to RAG deployment
🔹 A live demo on adapting compact models with just a few examples
🔹 Case studies showing how this approach cuts costs and dev time without sacrificing performance
🔹 A look at the distil labs platform, which simplifies the development and deployment of specialized models

💬 We’d love to hear your takeaways or follow-up thoughts in the comments!

#KickstartAIcommunity #AIevents #SLMs",06/06/2025,0.2106986939907074
"🚀 Applications for the National AI Challenge 2025 are open!

You don’t need a finished plan — just a real-world challenge and the ambition to make a difference. If you believe AI could be part of the solution, we’ll help you find out how.

Together with AIC4NL, we’re inviting corporates, public institutions, and purpose-driven organizations to submit the challenges that matter most. We’ll collaborate with selected teams to explore, prototype, and apply AI — step by step.

This is your chance to:
✅ Develop a working AI solution
✅ Drive measurable social impact
✅ Access expert support and a powerful AI network
✅ Boost your visibility as a leader in responsible innovation
 
Join a growing ecosystem shaping the future of AI in the Netherlands
Following a successful 2024 edition, we’ll select two winners this year to launch two new AI projects.

🗓️ Application deadline: July 25, 2025
💻  Project phase starts: September 2025

 Want to learn more?
 👉 Join our Q&A session on June 17 (15:00-16:00)
 📩 Register by emailing iris.visser@kickstart.ai

 🔗 Apply now or read more via the link below:
https://lnkd.in/etNzMRHD",06/05/2025,0.05128205195069313
"The Dutch government has fallen. But AI progress can’t wait.

Political views aside — this government shouldn't have collapsed. Not now. The challenges we face are too big and too urgent. But it’s also a clear signal: we can’t wait for The Hague alone to solve them.

The future won’t be shaped in debate rooms — it will be shaped by action. By people who dare to do.

At KickstartAI, we build real-world AI solutions every day that make the Netherlands smarter, fairer, and more human. We believe leadership in AI will come from those who take action and responsibility.

No more talk. No more delays.

It’s time to:
✅ Accelerate real AI adoption in Dutch businesses and institutions
✅ Show that AI delivers results and social impact

We’re joining forces with those who believe the Netherlands should lead in applied AI — not just talk about it. And in doing so, we aim to give future policymakers something solid to build on: real lessons to take into manifestos, election debates, and a new coalition agreement.

Let’s come together. And make it happen.

Ahold Delhaize KLM Royal Dutch Airlines Nederlandse Spoorwegen ING Nederland Ampère bol

#AIinNetherlands #AIadoption",06/05/2025,0.04911591485142708
"💬 Ever wondered if the European electricity grid is the largest single machine in the world?

In the latest KickstartAI podcast, Johan de Vries, Cascha V., and Evertjan Peer explore the scale and complexity of Europe’s electricity network, which spans thousands of kilometers.

With the growing integration of renewable energy, machine learning plays an increasingly important role in managing such an interconnected system — from predicting energy demand to balancing supply in real time.

👉 Listen to the full discussion here:https://lnkd.in/e-9ZtqRu

#AIinEnergy #KickstartAIpodcast",06/04/2025,0.06293706595897675
"🚀 Great news! We’re launching our Community Spotlight series 🚀 

At KickstartAI, we believe that meaningful progress starts with individuals who are applying AI in bold, practical ways.

That’s why, every month, we’ll be spotlighting a member of our community — to celebrate the people shaping the future of AI in the Netherlands: their work, their challenges, and the lessons they’re learning along the way.

Our first Community Spotlight is featuring Lennard Kooy, co-founder and CEO of Lleverage — a startup making AI-powered automation accessible to everyone. 

👇 Read his story below: 

#AINetherlands #KickstartAIcommunity 

https://lnkd.in/eKawhuMc",06/03/2025,0.0556257888674736
"⏳ Save your spot — June 10 Meetup: AI x Safety and Privacy

The role of AI in safety and security is more critical than ever — so how can we harness it to better safeguard our world?

Join us in The Hague for a sharp discussion with experts building hands-on AI solutions:

Klaas Meinke will share how Hadrian's ML team is using AI to emulate parts of the modern hacking process.

James Bonello will introduce Seagull Surveillance, an AI-powered system transforming maritime security. 

Patrick Falk ✔ will dive into the tech behind SecuRedact, an AI tool that uses NLP and computer vision to detect and redact personal data in documents and images. 

👉 RSVP below!",05/28/2025,0.024221453815698624
"What saved France from a full-scale blackout when Spain went dark?

In our latest podcast, Johan de Vries, Evertjan Peer, and Cascha V. unpack a high-stakes moment for Europe’s electricity grid — and what it reveals about backup systems, interconnectivity, and the growing role of AI in energy systems.

👉 Listen to the full conversation here: https://lnkd.in/e-9ZtqRu",05/28/2025,0.12051455676555634
"AI is reshaping the energy sector ⚡️

Learn how in our latest deep-dive article:

AI is emerging as a key driver in the energy transition, supporting everything from grid management and renewable integration to energy efficiency and predictive system control.

We spoke with four leading experts working at the intersection of AI and energy to understand the current state and future potential.

What you'll learn:
- Why the Netherlands faces unique grid challenges that make AI solutions particularly urgent
- How AI is accelerating grid reliability assessments from hours to seconds
- Real-world applications delivering financial benefits through smart energy scheduling
- The hidden energy costs of AI itself and practical strategies to minimize them
- Future directions, such as  hyper-personalized energy services and foundation models
→ Read our full deep-dive: [link in comments]

Thanks to Yuliya Shapovalova Arno van den Berg Adil Bohoudi Alex Imbrea for sharing your insights 🙏
",05/27/2025,0.03144104778766632
"⏰ Don’t miss our upcoming events in June and July! 

From lightweight models to heavyweight questions about AI security, safety, and regulations, we’re focusing on the topics that shape how we build and deploy responsibly. 

➡️ Workshop — Small models, big impact: fine tune SLMs for RAG (KickstartAI x distil labs) 
🗓️ June 05    📍 TNW City, Amsterdam   
👉 Register here: https://lnkd.in/eDAkYwWi 

➡️ Meetup — Securing the future: AI's role in safety and privacy 
🗓️ June 10    📍 Het Nutshuis, The Hague 
👉 Register here: https://lnkd.in/eknu2-X5

➡️ Meetup — AI x Governance and Regulation: the EU AI Act is here (KickstartAI x BigData Republic)
🗓️ July 03     📍 BigData Republic, Utrecht 
👉 Register here: https://lnkd.in/eSDVJv2p 

See you there? 

#AINetherlands #AIgovernance #EUAIAct",05/26/2025,0.07513660937547684
"At KickstartAI, we believe in action — not just conversation.

That’s why it’s great to hear voices like Michiel Bakker and Jelle Prins sounding the wake-up call: true AI adoption in the Netherlands requires practical, immediate steps. 

One key move is swiftly applying AI in business in the sectors where the Netherlands has the most to gain. Think of the manufacturing industry or logistics.

Let’s build a coalition of doing!
✅ By focusing on adoption and application of AI in practice.
✅ By getting the doers in AI to the table: techies, AI founders, engineers.
✅ By creating policies that enable AI adoption — through talent development, access to computing power, and room for experimentation and concrete action.

Let’s make it happen. 

#AIinNetherlands #AIadoptionNetherlands 
https://lnkd.in/ecgGB6mb ",05/23/2025,0.06050955504179001
"At yesterday’s KickstartAI x Boskalis workshop, we explored how machine learning and simulation models can optimize the logistics of soil supply and demand — to improve dike construction. 

🧠 The result? Our community members worked together and came up with five different ideas on how to make this happen!

💡 Our takeaway: The more complex the environment, the more value AI can unlock — when paired with the right domain expertise.

A big thank you to Rohit Gupta, PhD for his fascinating talk on Reinforcement Learning and how to apply it in practice!

Stay tuned for our upcoming events!

#KickstartAI #AIcommunityNetherlands #AIinEnergy",05/23/2025,0.4434697926044464
"Thinking about making a big impact with small models? Then join us for a hands-on workshop organized by KickstartAI and distil labs.

On June 5, at TNW City in Amsterdam, we’ll explore how to fine-tune Small Language Models (SLMs) for Retrieval-Augmented Generation (RAG) systems. 

🔧 What you’ll learn: 
✅  Fine-tune SLMs with lightweight datasets 
✅ Build fast, domain-specific models that punch above their weight 
✅ Deploy a RAG demo that performs on par with LLMs, at a fraction of the cost 
✅ See how the people at distil labs make this process accessible and lightning-fast 

🧠 This workshop is perfect for devs, data scientists, and technical builders who want to do more with less — no need for deep ML expertise is required.

👉 Find more info and save your spot in the link below!
",05/21/2025,0.04496124014258385
"The new episode of The KickstartAI Podcast is live 🚀 

In this episode, our hosts Evertjan Peer and Cascha V. sit down with Johan de Vries, Tech Lead Battery Optimization at Dexter Energy. Together, they explore how data and AI are used to manage Europe’s increasingly complex energy grid. 

We cover: 

📊 High-resolution forecasting:
 How Dexter uses weather data to predict renewable energy generation — and why precision matters as volatility grows.
📈Market optimization: 
 From day-ahead to intraday and imbalance markets, we break down how energy is traded and balanced across Europe.
🌍 The changing grid: 
 More renewables, more electric vehicles, and more prosumers mean more complexity — and smarter solutions.
💥 Plus: how France helped mitigate the Spain/Portugal outage — and more! 

This one is a deep dive into the future of energy, data, and AI. 🔌

💬 What do you think is the biggest challenge in managing Europe’s grid? Let us know in the comments!

Listen to full podcast below!

#TheKickstartAIpodcast #AIinEnergy

https://lnkd.in/e-9ZtqRu ",05/20/2025,0.03833566978573799
"Workshop reminder 📢 

Curious about energy-efficient dike construction? Join us this Thursday for a hands-on workshop.

The challenge: 
➡️ Create a conceptual solution that optimizes the logistics of matching soil supply and demand — while keeping energy use to the minimum. 

We’ll be looking at approaches like Multi-Agent Systems (MAS), Reinforcement Learning (RL), and Mixed-Integer Linear Programming (MILP), but we’re excited to hear your own ideas! 

We’re kicking the evening off with a talk by Rohit Gupta, PhD, Data Science and Analytics Leader at KLM Royal Dutch Airlines. 

A big thank you to Boskalis for co-hosting this workshop with us! ",05/19/2025,0.04860088229179382
"AI is transforming the world, but at what cost? During our Meetup yesterday in Amsterdam, we explored ways to optimize AI’s energy use. 

David Kohnstamm (founder and CSO at leafcloud), challenged the conventional thinking around efficiency in IT infrastructure, and advocated for alternative cloud models that prioritize effectiveness and sustainability. 

Wilco Burggraaf (Principal Lead at HighTech Innovators) delved into practical methods on how to track and manage AI’s energy footprint — using tools like the Software Carbon Intensity (SCI) formula and built-in energy tracking for AI workloads on Kubernetes.

Robert Keus (founder of GreenPT) and Cas Burggraaf (CTO at GreenPT) shared how they’ve set up a scalable (and green) AI platform. They also stressed a key takeaway: educating users to prompt better is essential to cutting energy consumption. 

Thanks to everyone who joined us yesterday, and we look forward to seeing you at the next Meetup in June! 

#KickstartAI #AIcommunityNetherlands #SustainableAI",05/16/2025,0.22983871400356293
"Meet Lesley-Ann de Wit, Software Engineer at KickstartAI! 

She didn't start in tech, but followed her curiosity, became an engineer, and now builds AI that solves real-world challenges — from safer train stations to greener logistics.

Get her full story in the blog (link in comments 👇 ) 

#AI #WomenInAI #AIimpact ",05/15/2025,0.10179640352725983
"🧠 How do you identify an AI use case and turn it into a solution that actually works — in the real world, with real people, under real pressure?

In this video, we take you behind the scenes of our project with Erasmus MC, where we are building an AI tool to help predict ER patient inflow, providing staff with better foresight and helping the hospital manage capacity more effectively.

But the real story isn’t just about the model.
It’s about the process:
🔍 Understanding the real operational need
🗣️ Walking the floor and talking to users
🧩 Mapping where AI fits into existing workflows
📍 Designing for adoption from day one

This is how we believe applied AI should be done — designed for real needs, shaped by people, and built for impact.

A big thank you to Sophia Claire Zitman, Margrietha H. (Greet) Vink, Marjolein Kremers, Nicky Hekster for their insights!

Watch the full breakdown of practical steps and advice in the video below 👇 

#KickstartAI #ErasmusMC #AIimplementation",05/14/2025,0.10133709013462067
"Is forecasting time series data easier than ever? 

In their latest blogpost on Medium, our data scientist Dr. Carmen Adriana Martínez Barbosa and Jose Celis-Gil, data scientist at Odido, explore the capabilities of universal forecasting, moving beyond the “one model per dataset” premise. 

They experiment with Moirae-MoE — a Large Time Series Model — and evaluate its strengths and limitations. 

Curious about how Moirae-MoE performs? Read the full blog below 👇",05/13/2025,0.0223214291036129
